Date,DHLn.DE,PERP.PA,NDAFI.HE,AIRP.PA,IBE.MC,SIEGn.DE,SAN.MC,VOWG_p.DE,SAPG.DE,CRDI.MI,AD.AS,BNPP.PA,DTEGn.DE,SASY.PA,ESLX.PA,ASML.AS,DB1Gn.DE,ADYEN.AS,STLAM.MI,IFXGn.DE,NOKIA.HE,BBVA.MC,ALVG.DE,SAF.PA,OREP.PA,SGEF.PA,HRMS.PA,BMWG.DE,TTEF.PA,ENI.MI,WLSNc.AS,PRTP.PA,BAYGn.DE,BASFn.DE,ENEI.MI,PRX.AS,AIR.PA,SCHN.PA,MUVGn.DE,DANO.PA,RACE.MI,LVMH.PA,MBGn.DE,AXAF.PA,INGA.AS,ITX.MC,ISP.MI,ADSGn.DE,SGOB.PA,ABI.BR
2024-04-10,39.02,143.45,10.87,170.25456248,10.612086437550271,174.38,4.5765,124.0,171.3,34.95,27.27,66.73,22.6,88.12,201.4,913.3,188.25,1455.0,25.23,33.59,3.1825,10.425,263.4,205.4,415.0,112.9,2281.0,111.5,68.08,15.376,139.65,356.95,27.575,54.0,5.699,29.91,163.21628736,208.85,419.2,57.52,390.6,793.0,76.0,33.85,15.758,43.62,3.35,200.5,72.72,55.28
2024-04-11,39.0,142.4,10.695,171.56365352,10.722930210512876,173.58,4.456,123.0,171.22,33.97,27.27,65.51,21.21,86.67,203.2,909.1,188.45,1458.6,25.21,32.8,3.1935,10.12,261.0,205.4,418.85,112.75,2292.0,111.9,67.7,15.318,140.25,355.1,27.02,52.09,5.707,29.795,161.26826688,209.0,416.1,57.62,389.9,790.5,75.74,33.45,15.46,43.44,3.282,199.8,71.94,55.54
2024-04-12,38.79,141.25,10.78,170.34547157999998,10.84341257242875,172.66,4.448,123.7,171.06,34.045,26.63,65.36,21.18,86.47,202.8,907.5,189.7,1421.6,24.385,32.06,3.1725,10.05,262.0,205.8,414.5,113.05,2270.0,109.5,69.09,15.73,141.05,350.5,26.965,51.65,5.873,29.43,161.9043552,209.4,415.6,57.78,387.6,781.2,75.37,33.66,14.946,43.66,3.29,196.4,71.9,55.46
2024-04-15,38.99,140.85,10.71,171.18183530000002,10.85305116138202,175.9,4.4705,123.3,171.66,34.35,26.98,65.77,21.13,87.45,203.8,910.9,190.55,1449.6,24.995,32.345,3.166,10.17,264.0,207.9,415.45,113.05,2303.0,109.7,68.29,15.534,142.2,350.2,26.46,51.75,5.848,29.225,162.60007679999998,212.1,419.2,57.76,389.9,794.8,76.24,33.82,15.048,44.29,3.3265,204.6,72.06,54.8
2024-04-16,38.23,140.25,10.475,168.83638052,10.72774950498951,173.08,4.357,120.65,170.38,33.645,26.79,63.83,20.83,86.79,203.3,913.4,186.3,1431.6,24.25,32.09,3.175,9.962,259.0,205.0,415.1,111.95,2289.0,106.45,67.25,15.2,141.45,340.3,26.08,50.53,5.794,28.575,159.0,208.7,411.0,57.62,387.4,781.8,74.61,33.22,14.704,43.5,3.252,202.5,70.7,53.86
2024-04-17,38.3,141.8,10.605,169.5454715,10.80485821661567,172.68,4.418,121.05,168.76,34.385,26.96,64.15,20.88,86.18,201.2,852.4,187.0,1434.8,24.27,31.495,3.1585,10.22,261.4,206.7,418.25,112.3,2342.0,105.95,67.66,15.33,141.15,341.0,26.25,50.97,5.786,28.475,159.9,209.5,409.1,58.54,390.5,804.0,74.4,33.46,14.926,43.58,3.299,220.0,71.08,53.86
2024-04-18,38.29,143.65,10.735,169.74547152,10.886786222718465,175.52,4.5445,121.95,169.18,35.08,27.14,65.46,20.95,85.23,204.7,840.3,186.95,1442.6,24.35,30.885,3.2285,10.42,262.0,208.2,423.6,113.55,2325.0,106.95,67.42,15.23,141.4,340.5,26.24,51.07,5.872,28.67,160.66,215.35,413.0,59.06,391.6,796.8,74.81,33.82,15.168,43.74,3.3495,225.9,71.2,54.16
2024-04-19,38.34,145.0,10.89,170.69092615999998,10.93015987300818,172.96,4.5115,121.2,165.8,35.275,27.38,65.43,21.16,86.89,203.3,821.0,186.3,1399.2,24.23,30.135,3.31,10.205,263.2,205.9,444.95,113.35,2320.0,105.85,67.28,15.258,140.55,339.1,26.325,50.44,5.955,28.54,160.04,208.4,415.0,59.44,387.2,796.6,74.14,33.9,15.23,43.74,3.377,224.6,70.26,54.96
2024-04-22,38.65,145.05,11.065,170.80001708,11.03618435149415,174.02,4.667,121.3,166.1,34.13,27.61,66.62,21.61,88.17,203.0,813.2,187.85,1381.4,23.135,29.805,3.478,10.43,266.7,205.3,441.0,113.55,2310.0,105.85,67.9,15.34,141.35,346.3,27.315,51.11,6.049,29.84,161.44,204.6,418.5,59.94,382.8,796.8,74.19,34.33,15.362,44.65,3.4285,223.8,70.4,55.7
2024-04-23,39.05,145.1,11.26,173.23638096,11.12293165207358,175.34,4.7475,121.35,174.86,35.33,27.88,68.05,21.75,88.85,204.8,834.3,188.25,1409.6,23.305,29.805,3.4105,10.66,270.5,209.0,440.7,111.5,2355.0,106.45,67.91,15.52,142.45,350.2,27.345,51.08,6.12,30.89,162.72,209.15,435.0,59.6,394.8,799.6,74.05,34.92,15.6,46.03,3.5195,227.9,70.46,55.84
2024-04-24,38.44,145.05,10.975,169.21819874,11.11329306312031,174.64,4.7795,120.1,175.56,34.985,27.76,67.73,21.77,87.7,204.7,834.8,180.7,1418.4,23.275,31.43,3.41,10.55,266.7,210.2,440.25,111.55,2353.0,106.55,67.91,15.236,141.55,326.15,26.97,51.32,6.088,31.205,162.22,212.65,430.6,59.76,393.4,800.2,74.02,34.25,14.67,45.19,3.517,227.7,70.82,56.04
2024-04-25,38.0,141.5,10.89,166.92728942,11.045822940447422,173.7,4.748,118.8,170.2,34.785,27.88,68.36,21.67,91.62,201.6,833.7,181.45,1157.0,22.89,32.56,3.386,10.505,262.7,207.5,435.75,110.15,2297.0,105.05,68.06,15.254,139.8,327.3,26.895,50.99,6.06,30.81,158.52,211.4,423.2,59.3,386.2,778.0,73.22,33.8,14.694,44.7,3.503,226.4,70.4,56.06
2024-04-26,38.84,142.5,10.925,168.34547138,11.19040177474647,177.62,4.8505,120.1,174.0,35.48,28.0,67.01,21.85,91.23,203.3,858.8,182.65,1179.6,23.045,33.03,3.4295,10.985,265.5,208.6,435.65,111.1,2350.0,106.4,69.48,15.26,142.9,337.95,27.4,48.825,6.13,31.625,157.06,217.35,413.5,58.3,394.5,792.2,74.36,33.85,14.91,45.34,3.55,230.9,75.24,56.12
2024-04-29,38.9,142.15,10.95,167.6363804,11.233775425036185,177.64,4.7505,120.75,171.42,35.07,28.11,67.72,21.79,91.84,201.6,847.7,182.15,1151.0,23.225,32.8,3.4445,10.9,266.3,204.9,436.5,110.6,2298.0,106.8,69.25,15.274,141.15,335.65,27.59,49.055,6.2,31.535,155.9,216.05,414.3,58.66,392.7,779.2,74.79,34.19,14.83,43.87,3.543,232.3,74.7,56.42
2024-04-30,39.26,142.0,11.005,167.16365308,11.094015885213771,175.9,4.573,115.15,169.7,34.58,28.44,67.61,21.49,93.08,200.8,832.7,181.15,1130.2,20.88,32.72,3.4115,10.175,266.6,204.2,439.65,110.25,2251.0,102.45,68.59,15.136,140.75,330.0,27.35,49.155,6.181,31.51,154.68,215.1,412.2,58.66,387.2,774.4,70.94,32.44,14.862,42.85,3.526,226.4,74.66,56.16
2024-05-02,39.52,140.7,10.945,164.60001646,11.156666713410026,175.2,4.5655,114.35,168.54,34.9,28.14,67.45,21.73,91.9,201.1,811.4,182.8,1128.8,19.98,31.335,3.405,9.784,267.4,202.8,436.7,110.1,2240.0,101.95,66.85,14.824,140.75,322.8,28.13,48.645,6.242,32.69,153.58,213.5,409.9,59.46,395.1,767.0,70.91,31.87,15.808,42.5,3.574,224.0,75.7,55.98
2024-05-03,39.8,141.25,10.96,164.20001642,11.156666713410026,177.62,4.5305,115.5,170.72,34.195,28.1,67.64,21.66,91.3,202.0,835.9,184.9,1154.8,20.33,31.435,3.419,9.85,264.2,206.4,440.9,110.85,2285.0,102.5,66.36,14.708,143.6,328.55,28.02,49.07,6.25,33.25,154.34,216.3,402.6,57.74,399.1,782.0,71.58,31.43,15.898,42.82,3.462,225.0,77.7,55.52
2024-05-06,38.42,141.3,11.11,165.3636529,11.22895613055955,179.36,4.5705,116.95,171.48,34.84,28.08,68.23,21.74,91.02,198.4,846.6,184.25,1176.8,20.23,32.22,3.4625,9.84,269.2,206.4,443.0,111.3,2274.0,103.05,67.26,14.854,144.2,326.8,28.06,49.48,6.325,33.665,156.66,219.6,414.3,58.1,397.6,781.7,72.53,32.21,16.014,42.69,3.563,225.1,77.76,55.48
2024-05-07,38.59,145.65,11.25,167.25456218,11.465101559914666,180.14,4.728,118.05,174.36,36.09,28.26,69.6,21.72,91.88,204.8,854.2,187.05,1215.0,20.2,36.385,3.462,10.195,272.5,208.8,444.9,112.5,2294.0,104.2,67.07,14.968,146.0,329.85,28.485,50.08,6.384,33.22,158.86,221.5,420.0,58.72,378.8,789.4,73.3,32.64,16.128,43.06,3.5985,222.1,78.4,56.54
2024-05-08,38.31,148.5,11.17,169.58183513999998,11.53739097706419,181.58,4.7715,117.2,176.46,35.965,28.89,69.94,21.64,93.08,204.0,845.0,186.85,1215.0,19.8,36.06,3.4825,10.29,273.6,211.1,447.05,113.9,2305.0,101.15,67.23,14.936,147.5,331.1,28.475,49.51,6.446,33.075,161.52,226.4,433.4,59.32,378.4,787.9,72.57,33.28,16.042,43.62,3.5935,222.5,79.5,58.78
2024-05-09,38.97,149.0,,169.96365336,11.566306743924,184.08,4.77,117.4,177.78,35.995,29.46,70.61,21.9,93.18,205.6,847.9,188.15,1226.0,20.23,36.89,,9.6,263.3,212.3,453.85,115.1,2303.0,101.65,68.35,15.032,148.2,333.25,28.69,49.84,6.508,33.9,162.44,229.75,441.6,59.28,377.7,789.0,68.35,33.45,16.034,42.76,3.5795,223.3,80.24,58.96
2024-05-10,39.58,149.35,11.34,169.67274424,11.76871711194267,188.4,4.7345,116.95,176.06,36.025,29.69,71.2,21.97,94.33,205.9,864.5,187.45,1246.6,20.28,38.0,3.479,9.71,265.5,212.5,453.45,115.6,2296.0,101.6,68.68,15.18,146.95,332.45,28.955,48.805,6.755,33.96,159.84,234.0,455.4,59.5,374.5,788.4,68.19,33.72,16.058,42.88,3.6005,224.4,80.74,59.48
2024-05-13,39.58,147.75,11.44,169.10910782000002,11.715704872699686,187.98,4.7555,118.75,176.68,35.88,29.86,71.63,22.01,92.71,205.7,853.0,182.9,1258.0,21.03,37.18,3.5295,9.724,266.1,209.5,455.55,115.8,2285.0,102.95,68.75,15.238,146.25,332.5,29.38,49.04,6.752,34.65,157.96,233.75,447.5,60.0,378.1,782.6,68.36,33.69,16.174,43.42,3.6265,224.4,80.82,60.02
2024-05-14,39.39,149.15,11.36,169.58183513999998,11.754259228512765,185.24,4.7525,121.85,174.68,36.42,29.58,71.52,22.01,91.69,205.5,840.7,180.25,1261.0,21.47,37.2,3.657,9.9,265.4,208.4,456.9,115.9,2300.0,103.75,68.32,15.176,145.35,338.85,29.22,49.36,6.714,35.86,158.7,233.65,446.7,59.4,380.6,791.9,69.33,33.42,16.416,43.48,3.703,227.1,81.26,60.42
2024-05-15,39.75,149.3,11.31,169.89092607999999,11.908476651765085,187.7,4.812,121.2,176.1,36.28,29.1,71.75,22.12,90.56,208.1,851.0,180.2,1279.4,21.375,38.0,3.5395,10.2,263.3,211.7,456.8,116.6,2286.0,102.9,67.47,15.112,145.35,336.7,29.325,49.64,6.842,36.255,160.0,236.6,446.0,59.62,381.3,789.0,69.0,33.37,16.188,43.8,3.727,232.1,82.66,61.06
2024-05-16,40.28,150.2,11.31,168.25456228000002,11.913295946241721,175.0,4.8045,120.35,176.74,36.31,29.23,71.61,21.89,90.24,206.4,859.1,181.5,1282.2,21.17,37.095,3.5855,9.974,266.3,207.8,453.5,116.0,2283.0,96.46,66.46,14.78,146.45,341.25,28.65,49.075,6.819,36.625,158.96,232.85,454.4,59.86,386.8,786.0,68.32,33.55,16.226,43.3,3.733,230.3,81.6,61.24
2024-05-17,39.97,148.75,11.455,168.76365324,11.869922295952005,172.56,4.8605,120.4,177.02,36.28,29.3,72.31,22.0,89.17,208.6,853.0,184.55,1241.2,20.79,37.005,3.5955,10.02,267.4,208.5,447.6,115.05,2295.0,96.02,66.95,14.828,146.6,332.05,28.58,48.875,6.8,35.785,158.96,229.15,457.8,59.94,388.2,783.2,68.06,33.69,16.524,43.15,3.769,228.9,81.38,62.12
2024-05-20,39.88,147.75,11.455,168.61819867999998,11.841006529092196,173.12,4.878,119.2,179.38,36.32,29.47,72.9,22.21,89.16,209.6,864.7,183.8,1246.0,20.675,37.495,3.5415,9.932,267.8,212.5,448.9,115.5,2301.0,95.0,67.0,14.66,147.1,335.9,28.665,49.255,6.761,35.3,160.94,232.0,458.2,59.94,384.1,779.1,67.13,33.75,16.566,43.43,3.559,227.7,81.62,61.62
2024-05-21,39.18,144.85,11.33,167.87274406,11.865103001475372,173.64,4.842,119.15,180.0,36.5,29.6,68.34,22.13,90.0,209.3,853.7,184.7,1216.8,20.435,36.35,3.541,9.986,267.2,212.6,447.55,115.6,2281.0,94.82,66.4,14.588,147.15,333.3,28.315,49.155,6.735,35.215,161.34,231.25,460.9,60.0,384.0,768.1,66.81,33.91,16.558,43.31,3.55,228.0,80.82,61.2
2024-05-22,39.1,144.2,11.24,166.18183480000002,11.836187234615561,173.7,4.805,118.4,179.32,35.95,29.52,67.52,22.11,90.8,208.4,854.1,184.85,1216.4,20.395,37.71,3.6435,10.01,266.6,214.9,453.4,115.2,2184.0,93.2,65.17,14.45,148.05,330.15,28.395,48.4,6.674,35.05,160.4,233.05,461.5,59.76,384.5,751.9,65.76,33.56,16.448,43.63,3.5395,225.4,80.14,60.5
2024-05-23,38.62,142.2,11.27,165.20001652,11.677150516886606,177.18,4.7835,118.0,181.36,36.145,29.11,67.09,21.77,90.16,209.5,876.4,184.7,1198.2,20.36,38.07,3.5955,10.035,264.0,217.7,450.95,114.65,2188.0,92.72,65.7,14.488,149.8,332.65,27.585,48.44,6.606,34.915,161.28,235.75,455.1,59.24,384.6,752.8,65.71,33.38,16.44,44.33,3.544,222.9,81.38,59.88
2024-05-24,38.94,141.0,11.255,165.67274384,11.585583921830539,177.3,4.7525,118.45,180.06,36.21,29.02,67.21,21.76,89.52,208.2,880.5,184.4,1216.4,20.55,38.01,3.556,9.964,264.9,216.5,447.35,114.15,2180.0,92.84,65.99,14.384,151.25,332.45,27.63,48.22,6.556,34.775,159.12,238.2,462.1,59.18,384.1,750.0,66.03,33.6,16.352,44.3,3.551,223.9,81.7,60.02
2024-05-27,39.04,141.3,11.275,166.98183488,11.7590785229894,178.92,4.7595,120.4,180.42,36.44,29.05,67.06,21.76,89.86,210.0,882.6,182.9,1233.8,20.855,38.06,3.5695,9.98,266.2,218.7,449.35,115.45,2200.0,93.7,66.4,14.582,151.1,333.2,28.27,48.76,6.661,34.88,159.46,237.65,462.5,59.28,386.7,756.2,66.29,33.69,16.234,44.75,3.564,222.7,81.94,59.88
2024-05-28,39.2,139.3,11.385,165.03638013999998,11.710885578223051,177.26,4.7615,123.3,177.22,36.485,28.83,67.79,21.72,88.58,206.6,896.0,178.2,1211.6,20.7,38.285,3.57,9.936,265.9,214.8,445.65,114.5,2180.0,93.8,66.14,14.558,149.6,331.15,27.8,48.215,6.66,34.57,158.46,232.7,459.2,58.78,379.0,745.4,66.38,33.37,16.358,43.8,3.6065,222.3,81.66,58.66
2024-05-29,38.43,135.85,11.155,162.87274356,11.494017326774477,175.74,4.689,120.8,175.82,36.005,28.61,66.93,21.62,87.71,203.2,888.5,177.85,1175.0,20.33,37.065,3.47,9.766,263.9,212.6,440.3,113.15,2148.0,91.82,65.63,14.386,148.35,323.5,26.925,47.24,6.57,33.865,156.74,227.35,457.2,58.52,374.6,724.2,65.47,33.04,16.152,43.58,3.532,227.1,80.78,57.66
2024-05-30,38.39,137.0,11.23,164.01819822,11.64341545555016,176.12,4.788,114.5,168.58,36.425,28.64,67.79,22.01,88.57,204.5,881.0,179.7,1192.6,20.475,37.085,3.5585,9.97,265.7,213.8,444.7,114.5,2171.0,92.6,65.31,14.368,145.7,320.6,28.055,48.08,6.62,34.175,159.1,228.65,454.6,58.86,376.8,734.4,65.93,33.08,16.35,44.36,3.613,231.5,81.04,57.62
2024-05-31,38.66,136.95,11.295,164.05456186,11.6626926334567,176.26,4.8345,115.0,165.96,36.385,28.54,67.7,22.29,89.76,205.3,870.8,182.9,1184.8,20.2,36.825,3.591,9.94,268.3,214.1,452.1,114.45,2176.0,93.18,67.01,14.496,146.05,317.2,28.24,48.41,6.656,33.38,155.9,227.45,457.9,59.12,377.4,734.9,66.4,33.05,16.364,43.56,3.606,231.5,80.58,57.62
2024-06-03,38.65,138.3,11.345,166.09092569999999,11.80727146775575,178.16,4.851,114.95,168.26,36.82,28.72,68.06,22.64,90.11,205.2,880.5,183.45,1184.6,20.14,36.92,3.607,9.768,270.8,215.4,449.25,114.9,2170.0,93.26,65.92,14.418,145.9,322.15,28.625,47.935,6.75,33.885,155.3,226.55,458.1,59.24,375.5,738.0,66.33,33.14,16.468,44.0,3.64,232.9,80.86,57.76
2024-06-04,38.57,138.65,11.165,165.69092565999998,11.865103001475372,174.28,4.7405,114.1,168.6,35.29,28.6,66.83,22.25,90.27,205.3,872.9,186.0,1184.0,19.926,36.71,3.6205,9.456,262.0,211.3,452.1,113.5,2163.0,92.04,64.33,14.014,146.95,322.3,28.335,47.355,6.736,33.85,152.6,224.4,450.8,59.64,378.2,735.0,65.53,32.76,16.092,43.93,3.5475,232.4,80.36,57.1
2024-06-05,39.24,138.85,11.195,167.89092588,11.94221171310153,178.82,4.68,114.1,171.52,35.595,28.64,66.23,22.61,90.69,208.2,943.6,188.4,1238.2,20.18,37.22,3.628,9.55,262.8,212.0,455.6,113.8,2217.0,91.42,64.72,13.946,149.5,323.25,28.595,47.18,6.813,34.055,153.18,228.55,456.5,59.36,385.3,752.6,65.58,33.11,16.12,45.57,3.543,231.7,80.76,57.28
2024-06-06,39.72,139.45,11.395,168.6363805,11.88438017938191,175.68,4.7435,113.45,177.72,36.5,28.15,66.85,22.63,91.01,207.8,957.5,188.5,1231.8,20.31,36.66,3.6275,9.798,263.9,210.9,456.15,113.7,2210.0,91.5,64.97,14.07,150.35,325.95,28.385,46.98,6.798,34.19,153.52,228.75,462.7,59.86,388.2,762.7,65.78,33.41,16.34,45.99,3.601,231.2,80.56,58.3
2024-06-07,39.5,137.45,11.285,170.25456248,11.734982050606225,174.44,4.734,112.6,177.36,36.57,28.08,66.37,22.59,91.13,208.8,958.9,187.95,1231.8,20.19,38.01,3.6225,9.894,261.5,208.6,455.35,110.75,2201.0,91.18,64.94,13.992,149.55,328.1,28.09,46.8,6.71,33.915,150.0,226.85,462.0,60.02,382.8,762.5,65.11,33.18,16.386,45.67,3.587,231.0,79.68,57.8
2024-06-10,39.21,135.25,11.255,168.12,11.725343461652956,174.44,4.711,112.35,176.82,36.255,28.17,63.21,22.61,90.27,207.8,963.4,186.1,1224.8,20.255,37.715,3.599,9.76,259.4,208.3,452.55,104.8,2139.0,91.3,65.21,14.108,148.5,327.95,27.475,46.15,6.679,34.06,149.46,228.05,460.5,59.34,384.2,746.3,65.52,32.33,16.228,45.71,3.568,229.7,77.12,57.26
2024-06-11,38.68,134.25,11.325,165.9,11.638596161073526,172.46,4.6065,111.2,175.4,34.895,28.21,60.75,22.61,89.89,206.0,959.2,186.45,1198.4,20.075,37.65,3.5715,9.588,256.1,207.2,451.4,100.75,2130.0,91.12,64.1,13.988,149.2,319.35,27.08,46.44,6.568,33.82,148.5,225.85,459.7,59.54,382.9,736.6,65.41,31.8,15.952,45.47,3.4765,225.8,76.44,56.76
2024-06-12,39.0,133.85,11.775,169.22,11.7590785229894,178.1,4.6,109.55,181.4,35.685,27.88,61.82,22.54,89.3,208.7,985.6,185.95,1245.6,20.22,38.51,3.5665,9.344,259.7,208.2,455.35,103.1,2156.0,90.26,63.94,13.942,151.4,316.8,27.825,46.48,6.641,34.555,149.36,236.6,467.8,60.0,394.4,735.4,64.82,32.25,16.07,46.47,3.5305,230.4,78.06,57.12
2024-06-13,38.63,132.6,11.41,163.28,11.74943993403613,170.84,4.401,105.75,177.98,34.445,28.11,60.0,22.53,87.93,206.3,966.5,180.2,1209.0,19.66,37.93,3.477,9.116,256.3,202.8,450.9,100.4,2168.0,88.26,62.31,13.718,152.3,314.55,27.345,45.62,6.554,34.27,145.8,229.65,461.4,59.76,387.1,731.5,63.65,30.95,15.56,46.14,3.415,227.5,75.56,56.1
2024-06-14,37.75,131.9,11.3,159.28,11.686789105839875,165.74,4.3785,104.5,174.78,32.535,28.08,58.41,22.63,86.43,201.0,953.0,182.25,1197.6,18.82,36.5,3.387,9.02,253.4,196.65,440.45,98.14,2112.0,86.9,61.42,13.508,152.7,302.5,27.065,44.585,6.337,33.915,143.82,221.2,456.8,58.8,379.7,711.4,63.2,29.43,15.332,45.96,3.33,224.9,72.3,55.46
2024-06-17,37.66,131.3,11.355,160.38,11.527752388110923,168.1,4.41,105.15,175.76,33.155,28.09,59.14,22.57,87.67,206.2,969.4,186.1,1200.0,18.984,36.15,3.4175,9.074,255.6,199.9,446.9,98.3,2125.0,88.08,62.0,13.534,152.85,304.65,26.13,44.84,6.319,34.075,145.8,223.1,458.2,59.08,385.3,717.4,63.59,29.98,15.768,46.44,3.3655,219.1,73.26,55.62
2024-06-18,37.97,131.05,11.415,162.26,11.648234750026797,168.44,4.452,105.4,176.0,34.09,28.24,59.46,22.8,88.51,206.8,983.8,189.6,1188.4,19.026,35.985,3.4565,9.222,257.0,202.7,441.55,100.5,2119.0,87.58,62.86,13.784,154.55,310.7,26.14,45.04,6.45,33.88,148.12,227.6,462.9,59.26,383.7,710.1,63.52,30.53,15.774,46.86,3.419,216.0,74.68,55.3
2024-06-19,37.76,129.35,11.3,161.38,11.556668154970732,168.24,4.4515,105.0,176.28,34.07,28.18,58.71,22.89,86.82,204.1,966.5,189.0,1153.8,18.98,34.69,3.425,9.25,258.1,200.8,436.65,100.4,2127.0,88.54,61.78,13.898,152.75,308.6,25.62,44.945,6.4,34.335,147.94,225.95,460.9,58.92,385.6,707.0,63.83,30.47,15.588,46.88,3.46,215.0,74.6,55.08
2024-06-20,38.15,131.7,11.355,164.3,11.715704872699686,170.34,4.441,105.85,179.7,34.8,28.17,60.11,22.89,88.11,208.8,988.9,190.3,1159.0,19.074,34.985,3.435,9.35,260.0,203.4,442.65,102.4,2170.0,88.38,62.31,14.132,154.85,316.15,26.0,45.54,6.489,34.33,148.76,229.2,463.8,57.4,391.1,713.6,64.34,30.94,15.698,47.43,3.4935,221.2,75.86,55.52
2024-06-21,37.69,130.75,,162.88,11.73980134508286,168.2,4.335,104.7,181.06,34.055,28.21,59.33,22.88,87.62,208.9,963.4,192.4,1131.4,19.032,33.94,,9.19,259.6,202.5,440.65,101.8,2161.0,87.26,61.77,13.936,153.0,320.1,26.0,45.15,6.469,34.555,148.58,226.5,462.9,58.54,386.1,717.3,63.66,30.56,15.526,46.83,3.453,217.8,73.12,55.06
2024-06-24,38.15,133.2,11.395,164.76,11.874741590428641,171.04,4.409,106.2,179.46,35.365,28.15,61.27,23.15,90.36,208.9,948.5,194.0,1140.8,19.386,34.005,3.523,9.392,261.5,206.0,442.1,102.9,2178.0,89.64,62.51,14.124,153.75,324.2,26.655,46.16,6.542,34.49,148.78,227.15,467.1,58.86,393.7,726.5,64.54,30.9,15.808,47.21,3.532,220.1,73.16,56.66
2024-06-25,38.1,133.8,11.235,166.52,12.00004324682115,169.58,4.3805,106.55,181.72,34.915,28.06,60.56,23.32,90.87,207.4,950.2,192.75,1147.6,19.37,34.07,3.51,9.28,260.2,199.25,436.5,101.5,2209.0,90.24,62.88,14.236,153.75,325.15,26.15,46.41,6.578,33.855,134.78,226.45,466.1,58.16,396.4,736.8,64.81,30.76,15.858,46.82,3.5165,217.9,73.32,55.88
2024-06-26,38.26,131.35,11.105,164.82,11.850645118045467,169.22,4.3445,104.8,186.02,34.79,27.86,60.25,23.32,90.79,206.4,946.6,192.1,1133.2,19.342,34.37,3.4685,9.2,259.1,196.85,437.6,101.15,2201.0,87.96,62.04,14.24,153.5,326.5,25.985,45.205,6.548,33.925,130.98,227.2,465.7,58.08,389.3,727.0,64.25,30.66,15.85,46.61,3.5265,222.2,73.42,55.46
2024-06-27,37.97,128.5,11.075,163.48,11.710885578223051,173.54,4.337,103.95,187.44,34.56,27.82,60.02,23.37,89.86,203.0,960.0,193.9,1124.8,18.544,33.99,3.505,9.24,259.4,197.8,422.85,98.9,2173.0,88.1,62.04,14.314,155.35,341.75,26.11,45.345,6.497,33.3,130.64,226.3,468.3,57.24,383.4,715.5,63.43,30.37,15.944,46.48,3.4645,222.6,73.2,55.16
2024-06-28,37.79,126.7,11.115,161.28,11.677150516886606,173.72,4.3305,105.4,189.52,34.605,27.59,59.53,23.48,89.94,201.2,964.2,191.1,1113.2,18.47,34.305,3.5585,9.352,259.5,197.4,410.05,98.38,2140.0,88.38,62.33,14.354,154.8,338.5,26.38,45.185,6.494,33.26,128.26,224.3,467.0,57.08,380.7,713.6,64.57,30.57,15.962,46.36,3.471,223.0,72.62,54.12
2024-07-01,38.52,126.95,11.415,162.62,11.874741590428641,177.12,4.4475,106.05,185.68,36.205,27.96,61.67,23.68,91.85,201.8,954.3,190.5,1113.2,18.634,34.365,3.6695,9.5,262.5,202.1,412.25,100.9,2102.0,89.14,63.61,14.532,153.55,336.0,26.17,44.39,6.607,33.115,131.64,225.35,466.9,57.7,382.2,712.0,64.8,31.26,16.358,45.9,3.5815,219.5,74.5,54.44
2024-07-02,38.55,127.6,11.205,162.88,11.744620639559496,174.84,4.3235,105.75,185.2,35.72,27.82,61.23,23.51,90.44,200.0,965.9,190.75,1117.2,18.208,34.14,3.616,9.4,258.7,200.7,405.65,101.35,2102.0,88.02,64.01,14.528,153.95,329.35,25.855,44.72,6.585,32.885,131.88,224.6,451.7,57.8,381.4,709.6,64.73,31.14,16.284,45.25,3.53,216.0,74.5,54.6
2024-07-03,39.64,131.05,11.3,164.2,11.836187234615561,176.76,4.4185,106.5,187.66,36.355,28.0,62.73,23.76,90.23,201.4,985.8,190.75,1139.0,18.316,34.73,3.6145,9.594,260.0,203.2,405.45,102.8,2117.0,88.44,64.83,14.462,153.65,330.6,26.225,45.255,6.633,33.305,135.84,229.2,445.6,58.14,388.5,714.8,65.3,31.67,16.46,45.69,3.564,218.1,76.84,55.66
2024-07-04,39.88,130.65,11.365,165.4,11.634408585000001,177.34,4.507,107.6,187.02,37.025,28.07,63.92,23.75,91.0,203.8,984.2,190.2,1134.0,18.298,34.98,3.618,9.606,261.6,204.7,408.0,103.3,2122.0,88.16,65.79,14.606,153.3,335.85,26.205,45.45,6.649,33.175,136.1,230.55,450.2,58.86,393.3,719.8,65.94,32.08,16.588,45.69,3.5795,219.5,77.44,55.78
2024-07-05,40.12,130.15,11.14,163.46,11.673730625,177.12,4.445,106.85,189.08,37.015,28.13,63.66,23.83,90.94,202.3,993.0,187.25,1138.2,18.108,35.78,3.6085,9.614,260.9,202.5,410.05,105.2,2116.0,87.7,65.36,14.454,153.0,335.05,26.165,45.12,6.706,32.835,136.28,227.75,445.6,58.56,387.9,716.4,65.47,31.96,16.508,45.42,3.5495,220.3,77.34,55.14
